id,release,format,artist_credit,release_group,language
30853,30853,CD,1,146978,Portuguese
30857,30857,CD,1461657,325584,Spanish
30873,30873,CD,1,270307,English
31070,31070,CD,1074265,108092,English
31086,31086,CD,30107,45261,English
31246,31246,CD,34,604974,German
31375,31375,CD,42244,85255,English
31406,31406,CD,202602,327600,English
31448,31450,CD,1,327768,English
31449,31450,CD,1,327768,English
31450,31450,CD,1,327768,English
31451,31451,CD,42342,327770,English
31524,31524,CD,402,554,English
31632,31632,CD,178201,153757,English
31640,31640,CD,187,251431,English
31646,31646,CD,242,54759,English
31647,31647,CD,242,54759,English
31653,31653,CD,187,251431,English
31689,31689,CD,242,724150,English
31690,31690,CD,242,724150,English
31704,31704,CD,242,706741,English
31789,31789,CD,24482,993675,English
31790,31790,CD,24482,993675,English
31822,31822,CD,1,112734,German
31827,31827,CD,2197,106035,English
31845,31845,"Enhanced CD",24482,136819,English
31972,31972,CD,1674625,329217,Japanese
31988,31988,CD,939,329027,English
32003,32003,"Enhanced CD",900,41949,English
32023,32023,CD,1,327917,Dutch
32039,32039,CD,54,614384,English
32041,32041,CD,2433,327809,English
32145,32145,"12" Vinyl",52538,627592,English
32181,32181,CD,529,303463,English
32191,32191,CD,1444,57800,English
32240,32240,CD,1,185455,English
32249,32249,CD,447,87573,English
32321,32321,CD,115103,316025,English
32374,32374,CD,11783,42223,English
32408,32408,"12" Vinyl",11368,117257,English
32437,32437,HDCD,53330,98912,English
32443,32443,CD,347,187221,English
32444,32444,CD,347,187221,English
32445,32443,"8cm CD",347,187221,English
32467,32467,"Enhanced CD",2259791,75036,Swedish
32492,32492,CD,14581,133870,English
32540,32540,CD,105978,135229,English
32556,32556,CD,1130203,12896,Tuvinian
32655,32655,CD,2501,30829,English
32663,32663,CD,1880,870101,English
32696,32696,CD,20064,177617,English
32714,32714,CD,1,253456,English
32954,32954,CD,1132,67422,English
32964,418119,CD,1374,331998,English
33005,33005,CD,824138,332064,English
33025,33025,CD,779,894084,English
33147,33147,CD,47,30848,English
33148,33148,CD,47,1826710,English
33310,33311,CD,892150,248348,English
33311,33311,CD,892150,248348,English
33342,33342,CD,21531,156619,English
33358,33359,CD,1,244025,English
33359,33359,CD,1,244025,English
33403,33403,"12" Vinyl",1352,102870,English
33444,33444,CD,1968,55920,English
33464,33464,CD,10086,187021,English
33603,33603,"Copy Control CD",176,316617,English
33604,33603,"Copy Control CD",176,316617,English
33660,33660,CD,998,402276,English
33798,33798,"12" Vinyl",8338,794465,English
33835,29300,CD,1,242375,English
33839,33839,CD,4,576,English
34054,34054,CD,1181,44835,English
34055,34054,CD,1181,44835,English
34099,34099,CD,8523,88141,English
34137,34137,CD,502,39365,English
34152,34152,CD,89,28977,English
34173,34173,CD,197186,61689,English
34217,34217,CD,2127,276601,English
34266,34266,CD,21370,336234,English
34322,34322,"7" Vinyl",347,763126,English
34402,34402,CD,11735,93933,English
34449,34449,CD,1,336863,Spanish
34550,4881,CD,938,64101,English
34736,34736,CD,2925,190386,English
34737,34736,CD,2925,190386,English
34903,34903,CD,244,17748,English
34963,34963,CD,191,787558,English
34986,34986,CD,1,339482,English
34991,34991,CD,21370,179172,English
34994,34994,CD,21370,36993,English
34995,34995,CD,21370,161270,English
34999,34999,CD,21370,75912,English
35070,35070,CD,235742,294197,English
35087,35087,CD,153,98178,English
35131,35131,CD,2180,3668,English
35154,35154,CD,9880,202830,German
35567,35567,CD,1340,1020729,English
35636,290487,CD,446,97088,English
35776,35776,CD,810008,342051,English
35777,35776,CD,810008,342051,English
35800,34137,CD,502,39365,English
35836,35836,CD,1439615,130398,English
35852,35852,CD,14423,37114,English
35854,35854,CD,14423,195831,English
35855,35855,CD,14423,54894,English
36091,36091,CD,4742,114873,English
36152,36152,CD,1122592,85708,English
36210,36210,"12" Vinyl",1638,162412,English
36650,36650,CD,136,441631,English
36723,36723,CD,4749,154491,English
36892,36892,CD,361,582977,English
36914,36914,CD,9664,210384,English
36917,36917,CD,9664,47902,English
36918,36917,CD,9664,47902,English
36997,36997,CD,23936,37901,English
36998,36998,CD,23936,41215,English
37011,37011,CD,813782,202655,English
37012,285311,CD,813782,202655,English
37017,37017,CD,811480,211604,English
37237,37237,"12" Vinyl",2501,270489,English
37248,37248,CD,768,31799,English
37265,37265,CD,1224,63391,English
37272,37272,CD,1224,67811,English
37339,37339,CD,50453,182576,English
37362,37362,"12" Vinyl",96205,346069,English
37684,37684,CD,12333,375400,German
37782,37782,CD,31717,155114,Latin
37980,37980,CD,75742,125141,English
37983,37983,"12" Vinyl",75742,186541,English
38079,38079,"Enhanced CD",176,347597,English
38080,38079,"Enhanced CD",176,347597,English
38140,38140,CD,96426,269856,English
38281,38281,CD,2180,98315,English
38351,38351,"12" Vinyl",242,706741,English
38368,38368,CD,11488,54726,English
38381,38381,CD,3219,368788,English
38411,38411,CD,3283,1181478,English
38510,38510,CD,798,62693,English
38557,38557,CD,9624,18272,English
38586,38586,CD,9606,229637,English
38726,38726,CD,10236,205543,English
38821,38821,CD,816,51759,English
38866,38866,CD,525,180224,English
38896,38896,CD,6720,64123,English
38922,38922,CD,398572,283584,English
38926,38926,CD,849167,254024,English
39131,52201,CD,44954,33165,English
39146,39147,CD,1,341119,English
39147,39147,CD,1,341119,English
39303,39303,CD,9114,82001,English
39393,39393,CD,347,368943,English
39472,39472,CD,169599,234377,English
39489,39489,CD,1,564806,English
39593,39593,CD,1536,101950,English
39643,39643,CD,9698,355287,English
39694,39694,CD,843343,346629,English
40201,40201,"8cm CD",11456,352721,English
40234,40234,CD,226435,325122,English
40240,40240,CD,65694,138733,English
40277,40277,CD,164,107433,English
40300,40300,Cassette,166,206999,English
40304,40304,CD,166,547576,English
40305,40305,CD,166,81192,English
40329,40329,CD,1083,1609,English
40434,40434,CD,2862,152450,English
40496,40496,"12" Vinyl",1135,290260,English
40551,40551,CD,144402,623693,English
40718,40718,CD,1,353610,English
40734,40734,CD,131536,354256,English
40789,40789,CD,9698,355287,English
40884,40884,CD,347,763126,English
40895,40895,CD,482,264051,English
40910,40910,CD,347,368943,English
40918,40918,CD,34724,238018,English
40939,40939,CD,1883,201720,English
40983,40983,CD,20091,53449,English
40985,40985,CD,35576,120936,English
40986,40986,CD,2821,41661,English
41031,41031,CD,9698,355287,English
41354,41354,CD,10323,161025,English
41429,41429,CD,1,342818,English
41631,41631,"8cm CD",1626678,357198,English
41769,41769,CD,15290,87451,English
41787,41787,CD,10323,160081,English
41831,41831,CD,1047854,113388,English
42057,42057,"12" Vinyl",138,36683,English
42100,42100,CD,137528,278881,"[Multiple languages]"
42103,42103,CD,109934,228187,"[Multiple languages]"
42506,42506,CD,33393,61858,"[Multiple languages]"
42605,42605,CD,1137443,55379,English
42614,42614,CD,15860,80292,English
42866,42866,CD,344,48197,English
42891,42891,CD,1151563,109363,English
42945,42945,CD,253,164082,English
42947,42947,CD,253,82782,English
43044,43044,CD,11962,133941,English
43147,43147,CD,482,40426,English
43148,43148,CD,482,40426,English
43200,43200,CD,31302,228453,Swedish
43266,43266,"Enhanced CD",187,28609,English
43297,43297,"12" Vinyl",317,36929,English
43407,43407,CD,1864,5868,English
43533,43533,CD,779,6854,English
43552,43552,CD,12235,104479,English
43618,43618,CD,1759045,130272,English
43657,43657,CD,35996,239380,English
43714,43714,CD,254977,363738,Latvian
43722,43722,CD,254977,363793,Latvian
43768,43768,CD,837424,18860,German
43776,43776,CD,196,17427,English
43786,43786,CD,64073,100749,English
43862,43862,CD,254977,364112,Latvian
44028,44028,"12" Vinyl",41488,298091,English
44118,44118,CD,62199,152363,English
44330,44330,CD,1147985,319408,"[Multiple languages]"
44440,44440,CD,219644,224398,English
44444,44444,CD,9596,354305,English
44445,44445,CD,9596,354305,English
44748,44748,CD,37106,229577,English
44783,44783,CD,1418127,366535,English
44800,44800,CD,981,550096,English
44839,44839,CD,199971,325993,English
44865,44865,CD,10284,36482,English
44954,44954,CD,502,23220,English
44992,44992,CD,504,127501,English
45021,45021,CD,50438,1915318,English
45143,45143,CD,32707,117861,English
45215,45215,CD,3214,290600,English
45216,45215,CD,3214,290600,English
45217,45215,CD,3214,290600,English
45218,45215,CD,3214,290600,English
45317,45317,CD,15340,364627,English
45590,45590,CD,843343,503858,"[Multiple languages]"
45673,45673,CD,176,347597,English
45721,45721,CD,30733,259765,English
45765,45765,CD,52450,260602,English
45861,45862,"12" Vinyl",347,368614,English
45862,45862,"12" Vinyl",347,368614,English
45863,45862,"12" Vinyl",347,368614,English
45975,45975,"12" Vinyl",347,368943,English
45976,45975,"12" Vinyl",347,368943,English
46013,46013,CD,1,369062,"[Multiple languages]"
46235,46235,CD,933,46523,English
46251,46251,CD,317,30968,English
46303,46303,CD,46070,359301,English
46327,46327,"12" Vinyl",387,369769,English
46402,46402,CD,37143,68830,English
46448,46448,HDCD,360,59260,English
46453,46453,CD,7670,1030653,English
46481,46481,"Enhanced CD",11619,370019,English
46529,46529,CD,202527,288173,French
46547,46547,CD,24183,41273,English
46645,46645,CD,43469,135698,English
46652,46652,CD,163058,270684,English
46822,46822,CD,1610354,258561,English
46860,46860,"12" Vinyl",7036,113481,English
46875,46875,CD,6987,16507,English
46994,46994,CD,1,360144,Japanese
47035,39489,CD,1,564806,English
47140,47140,CD,1645,114810,English
47156,47156,Vinyl,236,145812,English
47283,47283,CD,3134,127544,English
47401,45673,CD,176,347597,English
47745,47745,CD,1,216564,English
47746,47745,CD,1,216564,English
47747,47745,CD,1,216564,English
47805,47805,CD,34726,152587,English
48039,48039,CD,2017983,303409,English
48245,48245,CD,49060,355393,English
48321,48321,CD,399,375017,English
48440,48440,"Copy Control CD",12333,375400,German
48576,48576,CD,176,316617,English
48577,48577,CD,176,316617,English
48978,48978,CD,1565073,318778,English
49101,49101,CD,980456,151969,English
49146,49146,CD,11203,400288,English
49182,49182,CD,20544,461255,English
49239,49239,"12" Vinyl",32707,374692,English
49415,49415,CD,1,378435,"Khmer, Central"
49456,49456,CD,12150,35192,English
49458,49458,CD,125977,278828,French
49481,49481,CD,843343,503858,"[Multiple languages]"
49538,49538,HDCD,11058,138205,English
49595,49595,CD,248671,368120,English
49597,49597,CD,31657,99203,English
49694,49694,CD,33800,64172,English
49711,49711,"12" Vinyl",2140229,352233,English
49922,49922,CD,37549,379937,English
49955,49955,CD,510,28379,English
50036,50036,CD,11203,38289,English
50164,50164,CD,10699,214507,English
50165,50165,CD,10699,20675,English
50217,50217,CD,1,380969,English
50274,50274,CD,47184,87295,English
50335,50335,CD,347,368943,English
50462,50462,CD,176,347597,English
50463,50462,CD,176,347597,English
50647,50647,CD,191,5560,English
50666,50666,Cassette,3184,157716,English
50672,50672,Cassette,3184,157720,English
50840,50840,CD,1769257,40860,English
50922,50922,CD,539,73436,English
51004,51004,CD,61604,154054,English
51024,51024,CD,2501,86854,English
51155,51155,CD,15967,40904,English
51232,51232,CD,1,286309,English
51233,51232,CD,1,286309,English
51234,51232,CD,1,286309,English
51235,51232,CD,1,286309,English
51296,51296,CD,11287,948031,English
51361,51361,"12" Vinyl",2382,384219,English
51362,51362,"12" Vinyl",2382,384219,English
51373,51373,CD,1006,91836,English
51452,51452,CD,939,82359,English
51466,51466,CD,2449,63299,English
51555,51555,CD,2842,39521,English
51569,51569,CD,9350,17611,English
51570,51570,CD,14373,402135,English
51613,51613,CD,31,98207,English
51706,51706,CD,244,406394,English
51800,198120,CD,1,294357,English
51811,51811,CD,23819,100703,English
51872,51872,CD,14373,385834,English
51874,51874,CD,14373,103615,English
51875,51875,CD,14373,216395,English
51922,51922,Vinyl,9538,385948,English
51952,51952,"12" Vinyl",11431,335390,English
52201,52201,CD,44954,33165,English
52620,52620,CD,55500,97240,English
52626,52626,CD,1560,161720,English
52647,52647,CD,821159,308453,English
52802,52802,CD,424,221277,English
52828,52828,CD,424,102190,English
52945,52945,CD,1929,20678,English
52949,52949,CD,1929,161859,English
52950,52950,CD,1929,93371,English
52958,52958,CD,1929,91462,English
53503,53503,CD,2062,88559,English
53603,53603,"12" Vinyl",519,171175,English
53627,53627,CD,186223,390260,English
53628,53627,CD,186223,390260,English
53780,53780,CD,347,818970,English
53806,53806,CD,215952,159498,English
53989,53989,"Enhanced CD",168397,245820,German
54006,54006,CD,109934,228187,"[Multiple languages]"
54053,54053,CD,1,105893,English
54060,54060,CD,1,391269,"[Multiple languages]"
54109,54109,CD,1230088,391451,English
54379,54379,CD,22656,148774,English
54449,54449,CD,1550116,134330,English
54813,54813,CD,276238,392921,English
54920,54920,CD,4428,291856,English
55464,55464,CD,2114804,333336,English
55642,55642,CD,1488075,751962,English
55643,55642,CD,1488075,751962,English
55723,55723,CD,31274,392234,Japanese
55735,55735,CD,96971,184799,Finnish
55767,55767,"7" Vinyl",317,45930,English
55899,55899,CD,1822806,17842,English
55952,55952,CD,989404,1278869,English
56073,56073,CD,2197,92316,English
56099,56099,CD,973,67994,English
56170,56170,CD,1103,39901,English
56174,56174,"Enhanced CD",1,121102,English
56209,56209,CD,2129,81883,English
56267,56267,CD,2128,143444,English
56323,56323,CD,49461,627881,English
56387,56387,"Enhanced CD",247388,322115,English
56508,56508,CD,38038,73327,English
56658,56658,CD,52743,270245,English
56679,56679,"12" Vinyl",36125,54531,English
56826,56826,CD,1531108,396874,German
56969,56969,CD,96426,392082,English
57100,57100,CD,1129729,306442,English
57196,57196,CD,1,140063,English
57197,57197,CD,1,250728,English
57220,57220,CD,48659,73814,English
57374,57374,CD,122653,397659,English
57386,57386,CD,1107114,397724,German
57481,57481,CD,845578,209170,English
57532,57532,CD,1,398204,English
57556,57556,CD,2810,398055,English
57950,57950,Cassette,158,5501,English
58034,58034,CD,14153,60011,English
58084,58084,CD,2062,38430,English
58284,58284,CD,1721,884093,English
58307,58307,CD,1,362850,English
58308,58307,CD,1,362850,English
58339,58339,"Enhanced CD",807,161826,English
58484,58484,CD,47004,217230,English
58488,58488,CD,67210,328058,English
58489,58489,CD,67210,328058,English
58553,58553,CD,347,539500,English
58554,58554,CD,347,651879,English
58555,58555,CD,347,651879,English
58556,58556,CD,347,651879,English
58557,58557,CD,347,651879,English
58558,58558,"12" Vinyl",347,248035,English
58611,58611,CD,1,400862,English
58621,58621,CD,10115,400887,English
58630,58630,CD,30674,790557,English
58647,58647,CD,67023,229006,English
58674,58674,CD,281854,468661,English
59032,278980,CD,1,401815,"[Multiple languages]"
59230,59230,CD,280730,401731,German
59245,59245,CD,3572,402312,English
59255,59255,CD,909,19715,English
59483,59483,CD,93542,65274,English
59636,59636,CD,2135185,181248,English
59727,59727,CD,1,225047,English
59812,59812,CD,20049,149926,English
59815,59815,CD,9810,120174,English
59821,59822,CD,14549,233384,English
59822,59822,CD,14549,233384,English
59899,59899,CD,3300,189564,English
59963,59963,CD,1,95204,English
60025,60025,CD,117968,412742,English
60032,60032,CD,1060,144653,English
60034,60034,CD,1060,909207,English
60035,60035,CD,1060,47361,English
60056,60058,CD,37,297060,English
60058,60058,CD,37,297060,English
60074,60074,CD,85501,404732,Swedish
60462,60462,CD,31815,81800,English
60519,60519,CD,12050,46472,English
60527,60527,CD,12050,42332,English
60553,59727,CD,1,225047,English
60733,60733,CD,65,893997,English
60821,60821,CD,35931,215282,English
60907,60907,"12" Vinyl",2535,390900,English
60977,60977,CD,1765,38931,English
61002,61002,CD,10536,20384,Portuguese
61006,61006,"12" Vinyl",2842,125198,English
61379,61379,"8cm CD",830742,407947,Japanese
61499,61499,CD,859426,59519,English
61707,59727,CD,1,225047,English
61719,61719,CD,4442,8150,English
61727,61727,CD,2016,219536,English
61728,61728,CD,2016,219536,English
61729,61729,CD,2016,219536,English
61767,61768,CD,287132,335890,English
61768,61768,CD,287132,335890,English
61797,61797,CD,1511,6843,English
61799,61799,"12" Vinyl",1638,162412,English
61800,61800,CD,1638,162412,English
61820,61820,CD,1638,406282,English
61885,61885,"12" Vinyl",2501,408748,English
61897,61897,CD,253621,8174,English
61920,61920,CD,1114,547762,English
61972,61972,CD,1074265,104603,English
61974,61974,CD,1074265,192982,English
61975,61975,"12" Vinyl",1074265,99067,English
62015,62015,CD,998,402276,English
62024,62024,CD,1854005,409297,"[Multiple languages]"
62119,62119,CD,59942,338658,English
62266,62266,HDCD,22732,86461,English
62323,62323,CD,938,199534,English
62324,62324,CD,482,41146,English
62348,62348,CD,2016,56539,English
62413,62413,CD,38644,60269,English
62634,62634,CD,1,396184,English
62635,62634,CD,1,396184,English
62636,62634,CD,1,396184,English
62773,62773,CD,9916,270597,English
62824,62824,CD,1,222499,English
62939,62939,CD,255,859672,English
62949,62949,CD,255,254144,English
63217,63217,CD,437,115134,English
63283,63283,CD,1573129,100549,English
63542,63542,CD,2546,162087,English
63813,63813,CD,56582,157097,English
64132,64132,CD,867885,76281,English
64150,64150,CD,11467,22332,Korean
64251,259545,"Enhanced CD",2546,162087,English
64252,64252,CD,2546,157067,English
64316,64316,CD,8515,16045,English
64399,64399,"12" Vinyl",846519,182519,English
