name,artist_credit
GÃ¶tterdÃ¤mmerung,1967153
"Sunday With the Times",1
"Lâ€™assedio di Corinto",2046014
"Romantic Classics: The Ultimate Collection",1
"Valentine Classics",1
"On the Throne",1967967
"The Columbia Stereo Recordings",358966
"20 Christmas Carols from Saint George's Chapel, Windsor",1968515
"Symphonie Fantastique",1969032
"300 Years of Russian Religious Chants",1969141
"Sine Nomine in Concert",1969156
"The complete RIAS recordings",1969174
"More Life",600808
"Two Favorite Symphonies",1727597
"Intimate Letters",2125367
"The HMV Collection: Sampler no. 4",1
Pourquoi,1970329
"A Year and a Day",44318
"Violinkonzert / OuvertÃ¼ren",1970413
"Tchaikovsky: Symphony no. 6 "Pathhetique" / Glinka: Overture - Ruslan & Ludmilla / Mussorgsky: A Night on the Bare Mountain",1970926
"Zinka Milanov",1525589
"Chopin: Les Sylphides / Tchaikovsky: The Sleeping Beauty",1569090
"Urban Dance 13",1
"Emergency Stairway to Heaven",1210674
Yugen,1971867
"Urban Dance 17",1
"Far From the Madding Crowd / The Awakening",1972002
"Tchaikovsky: Piano Concerto No. 1 / Rachmaninov: Piano Concerto no. 2",2112562
"From Deewee",31292
"Fade In // Space Out",1971867
"Piano Concerto no. 17, K 453 / Piano Concerto no. 21, K 467",1972290
"Acoustic Recordings 1901-1924",1
"Best of Dance",1
"The Romantics",1
"Highlights from Swan Lake",855665
"Carmen: Complete Recording",1972517
"Meisterwerke der Klassik",1
"Tchaikovsky: Violin Concerto / Lalo: Symphonie espagnole",2367841
"Goyescas: Volumes 1 & 2 / El pelele",1312797
"Piano Sonata op. 27 no. 2 â€œMoonlightâ€ / Piano Sonata op. 13 â€œPathetiqueâ€ / Piano Sonata op. 53 â€œWaldsteinâ€",1123145
"Serenade for Strings / Souvenir de Florence",1972910
"Ibert: Divertissement / Bizet: Jeux dâ€™enfants / Saintâ€SÃ¤ens: Danse macabre / Le rouet dâ€™omphale",1972913
"Arcana / IntÃ©grales / Ionisation",1972939
"Magnificat in D major / Cantata no. 10",1972997
"Piano Concertos nos. 2, 4 & 5",1973014
"Walton: Belshazzarâ€™s Feast / Coronation Te Deum / Parry: I Was Glad / Jerusalem",1973092
"Tune Your Brain for Pregnancy and Childbirth",1973811
"Analogy, Volume 1",1
"Strength of a Woman",11999
"Mastermix Professional: Decades Engineered for DJs",1
Ballerina,66623
"Concertos for Violin",1975674
"Sergiu Celibidache conducts Franck & Tchaikovsky",1975704
"Concerto per piano e orch. op. 73 Â«ImperatoreÂ» / Trascrizione per piano e orch. del concerto op. 61",1976199
"Love Yourself",1976266
"Sinfonia n. 3 op. 55 Â«EroicaÂ» / Sinfonia n. 1 op. 21",1976333
"Empty Summer Endless / Feel Free Installation",1976393
"The Weight of Accumulation",712542
Cool,5688
"Symphonie Manfred",1976570
"Mermaid Blues",1007517
"ãã£ã™ã‚Šçœ ã‚Œã‚‹Î±æ³¢ ï½ž ã‚¯ãƒ©ã‚·ãƒƒã‚¯ ãƒ—ãƒ¬ãƒŸã‚¢ãƒ ãƒ»ã‚ªãƒ«ã‚´ãƒ¼ãƒ«ãƒ»ãƒ™ã‚¹ãƒˆ",1
"It Takes Two",1977117
Tchaikovsky,1977189
"Concerto for Piano and Orchestra no. 1 / Overture Solenelle "1812" / Capriccio Italien",1977270
"Violin Concerto",1977294
"Dads Love Classics",1
"Get Ready",2595
"Lemon Cotton Candy Sunset",1977717
"Return of the G",1978490
"Wunschkonzert: Festival der schÃ¶nsten Melodien der Klassik",1
"Pure Classical Chillout",1
"The Only Classical Album You'll Ever Need, Volume 2",1
"175th Anniversary Edition",41094
"The Music of Fantasia",1
"Fantastic Sunday",1
"Love Yourself",1979256
"From A Room, Volume 1",1286828
Groef,38549
"Passio Jesu Christi",1980618
"The Mahler Album",2097996
Tight,935092
"Mental Derivatives / Shining Obsession",1980593
"Calling You",158272
SÃ¶karna,1
"Aida Garifullina",1981471
"TrÃ¤umereien am Kamin",1981967
"Reckoning: Live at the Olympia",10302
"El Mejor Mariachi del Mundo",58057
"Serenades for Strings",1983460
"Prokofiev: Piano Concerto no. 2 / Tchaikovsky: Piano Concerto no. 1",1984233
"Make Fun Factory: Sound Wave Sing â€™n Play",1984344
"Symphony No. 4 / Souvenirs de Florence No. 1 and 2",122653
"Elgar & Tchaikovsky",1984369
"The ECM Recordings",10115
"Tchaikovsky: The Greatest Hits",122653
"The Mozart Piano Sonatas, Vol. 4",1163708
"Tenor Arias",1
"Sonic Visions",1984203
"Violin Concertos nos. 2, 4, and 5",1985789
"Classic FM: Discover Tchaikovsky",122653
"Peter Tschaikowsky",125552
"2016 Atomized",59942
"Classical Fantasies For Kids",1
"Ultimate Valentines Collection",1
Legends,1
"Through the Years",1564303
"Khachaturian: Sabre Dance / Tchaikowsky: Capricio Italien",1989447
"Quartets nos. 1 & 3",1989231
"Concerto for violin & Orchestra / SÃ©rÃ©nade MÃ©lancolique / Valse-Scherzo",2030383
"Blossom Dearie",34741
"HochzeitstrÃ¤ume: Treulich gefÃ¼hrtâ€¦ / Hochzeitsmarsch / Wir winden dir den Jungfernkranz / Hochzeitstag auf Troldhaugen",1
"Five Go Adventuring Again",618288
RÃ©sistance,1442411
"The Piano Works 2: Sonatas and Interludes for Prepared Piano",1462717
"Extreme Guitar Project",1990528
"Advance of the Fungi",382978
"Virgin Millionaires",1303436
RÃ©sonances,1990733
MosaÃ¯ca,1990751
"Yehudi Menuhin",2364605
"Symphony no. 7 in D minor / Suite in A major",1348187
"Symphony no. 9 (Great) in C major / Five German Dances",2081126
"Symphony no. 1",1100431
"Saint Louis Symphony Orchestra",49628
"Something to Tell You",1090888
"Quartet no. 2 in F, op. 22 / Sextet in D minor, op. 70 "Souvenir de Florence"",1991556
Tracer,1991639
"Dmitry Paperno Plays Russian Piano Music",1991689
"Tchaikovsky for Four Hands: Symphony no. 4 / Romeo and Juliet / Russian Folk-Songs",1991810
"Concerto for Orchestra / The Miraculous Mandarin",1992209
å¤§æ­£ç¾©,1966099
"Haar grootste successen",97925
"A Very Merry Christmas",1
"Grosse Balletmusiken & Fantasien",1992648
"Soft and Easy",1
"Kurt Masur conducts the Berlin Radio Symphony Orchestra",254670
"Choral Works",1993621
"Vitamin String Quartet Performs the Music of Kanye West",562672
"Masters of Classical Music",1
"The Swoon Collection III",1
"Clinic Festival Concert Florida Music Educators Association",1
"Historical Russian Archives: Alexander Gauk Edition, Volume 2",2354916
"TEENTOP JAPAN FIRST EDITION",1995685
"Scenes from Swan Lake",1995742
"The Masterworks: Piano Concerto no. 1 / Violin Concerto",855665
"Life Is Good",20560
"Ã  la russe",1996015
"My Last Thoughts",50128
"Classical for Studying",1061932
ã•ãã‚‰ã‚¯ãƒ©ã‚·ãƒƒã‚¯,1
"Warsaw Philharmonic Archive",1996525
Reflections,1
"Lorin Maazel: Great Recordings",1430487
"Samantha Lam SACD Collection",207520
"The Rubinstein Collection, Volume 37: Grieg: Piano Concerto, Op. 16 / Tchaikovsky: Piano Concerto no. 1, op. 23",1998056
"Music With Mazer",1999292
"Symphony no. 5 in E minor, op. 64 (arr. Taneyev) / Excerpts from "Swan Lake" (arr. Debussy) / Excerpts from "The Sleeping Beauty" (arr. Rachmaninov)",2000441
"New York Philharmonic: The Historic Broadcasts 1923 to 1987 (selections)",41094
"Symphony no.6 "PathÃ©tique" / Serenade for Strings op. 48",1469388
"Last Forever â€“Chinese Versionâ€“",1323718
ç™½ã„æœˆ,56227
1812å¹´ã€œãƒ­ã‚·ã‚¢ç®¡å¼¦æ¥½ä½œå“é›†,619568
NBA2K14,1
"Forza Horizon 2",1
NBA2K13,1
"Forza Horizon 3",1
"Chipsters: The Australian Chipmusic Compilation II",1
"Unforgettable Classics: Relaxation",1
"100 Piano Masterworks",1
"Rimsky-Korsakov: Scheherazade / Tchaikovsky: '1812' Overture",2003204
"Symphony no. 3 / Hamlet",855665
"Late Home",1744710
NBA2K13,1
"She Moves On",1989077
"Sky Trails",3517
"2017-03-31: Lollapalooza Argentina at Hippodrome San Isidro, Buenos Aires, Argentina",93
"La Saboteuse",1950880
"Buenos dÃ­as",1126658
"Das Lied von der Erde",2081526
"The Symphonies and Manfred",1354210
"Symphony no. 1 / Slavonic March",1354210
"Tchaikovsky: Symphony no. 3 / Russian National Orchestra, Mikhail Pletnev",2007099
"Symphony no. 4 in F minor, op. 36 / Overture "Romeo and Juliet"",1354210
"Tchaikovsky: Symphony no. 5 / Russian National Orchestra, Mikhail Pletnev",2007099
"Tchaikovsky: Manfred Symphony / Russian National Orchestra, Mikhail Pletnev",2007099
"Symphony no. 4 in F minor, op. 36 / Romeo and Juliet Overture",2076615
"Symphony no. 4 / Capriccio Italien",1469388
"Yevgeny Mravinsky in Moscow",2181933
"KINGDOM HEARTS Orchestra -World Tour-",854152
"Tchaikovsky - Romeo and Juliet - Symphony No. 6 "PathÃ©tique"",2007907
"Mensen zijn je beste vrienden",146803
"Nutcracker Suite / Symphony No. 4",2008506
"Tchaikovsky: Variations on a Rococo Theme / Andante cantabile / Saintâ€SaÃ«ns: Cello Concerto no. 1 / Bruch: Kol Nidrei",2008510
"Classical Hits From the Movies",1
"Disneyâ€™s Beach Party",645192
"Vavox Stabat Mater",2009585
"Violin Concertos",2076647
"Alive Again",574823
"The Complete ESP-Disk' Recordings",136695
"Symphony no. 6",1100431
"Chapter One",1171953
"Pure Classical Peace",1
"Captain Underpants: The First Epic Movie (Original Motion Picture Soundtrack)",1
"Devil's Trill Sonata / Four Violin Sonatas",2345136
"Le Charme des cordes",2012396
"String Quartet No. 4 (1928) / Contrasts (1938)",2012465
"A Treasury of All-Time Classics",1
"Classical Piano: Musical Masterpieces",1
"Symphonie Nr. 5 / Romeo & Julia",2113408
"Clubbers Guide to 2013",1862662
"Symphony no. 5",2031507
"BBC Music, Volume 7, Number 6: A Mozart Concert",2444199
"All I Can See",1750183
"Complete Violin Sonatas",2014073
"BBC Music, The Golden Age of Musicals",1
"Haydn: Piano Trio no. 25 / Mozart: String Quartet / Piano Quintet",2014608
"A Gift of Christmas Music",1
"A Girl in Teen City",58608
"Love Yourself (remix)",2015149
"Six Sonatas for Violin and Harpsichord",2015372
Konzertfantasie,122653
"Tchaikovsky: Complete Ballets",2015416
"Sonatas and Partitas for Solo Violin",2015608
"The Complete Broadcasts",997763
"Das Buch mit sieben Siegeln",2015989
"100 ThÃ¨mes",1
"Concert Romantique NÂ° 2",2335871
"Chinatown, My Chinatown / Star Dust",43189
"20 Timeless Classics",1
Paranormal,859426
"Sherlock & Watson 1: Das RÃ¤tsel von Musgrave Abbey",2016683
"Sherlock & Watson 2: Ein Fluch in Rosarot",2016683
"The Classics",2396567
"Life Force",1009224
"La Messe des fous",2017408
Villains,11783
"Vers lâ€™infini et auâ€delÃ ",2476011
"Switched On Classics, Volume Four",599791
"More Fast Songs About the Apocalypse",1592586
"Henry Mazer conducting the Wheeling Symphony Orchestra in "pops" favorites of the Ohio Valley.",2018931
"TPO Live 8: Henry Mazer",2009083
"Laat de boel maar lekker waaien / Hela hola hopla",203875
"â€™t Leven op de gracht / Zij is mâ€™n liefste",203875
"Offenbach's World",2169858
"The Most Relaxing Christmas Album in the Universe",1
"De potperette / Spijker in mâ€™n kop",203875
"Baby Blue / Du kannst nicht immer siebzehn sein",203875
"Oh, Valeria / Wijn smaakt zo fijn",203875
"Carmina Burana",2019723
"Capriccio Italien / Marche Slave",2107064
"The Great EMI Recordings",271305
"Snake Eyes",2020189
"Romantic Piano Moods",1
"City: Works of Fiction",35574
"Summertime 6",2021041
"Choral-Symphony no. 7 / Requiem",2022293
Neospection,2022029
"High Tech Orchestra, Vol. 2",1
"Classical Love",1
"All My Life",2022867
"American Love",2022867
"Hold Us Together",2022867
"British Birdsong",9306
"Step Left / Night Walk",2023469
"Le mie piÃ¹ belle Melodie Classiche per i piÃ¹ piccini 2",1
"The Woeful Second World War",1665014
"Moussorgsky : Une nuit sur le mont chauve / Rimsky-Korsakov : Le Vol du bourdon / La Grande PÃ¢que russe / Tchaikovsky : Capriccio italien / Borodine : Dans les steppes de l'Asie centrale",2023669
"Switched on Classics",599791
"WalzertrÃ¤ume: Kaiserwalzer / Wiener Blut / Walzer aus CoppÃ©lia und Les Sylphides / Faust-Walzer / Blumenwalzer",973250
å¥½æ­Œç»çµ¦æ‚¨,825752
"Les Inrockuptibles : Best of 2008",1
"Los compadres: La perfecta ocasiÃ³n",2025148
"Apple Music Festival 10",612639
"Chocolat: A Specially Abridged Audio Version",2025522
"Les Inrockuptibles : La Bande-son de lâ€™Ã©tÃ© 2016",1
"The Orchestra, no. 2: Strings",1
""Solway" Symphony / Hills o'Heather / Where the Wild Thyme Blows",2026009
"Here Come The Classics Volume 1",42495
"Great Summer of Music: Music from BBC Proms 93",1
"Cello Concertos nos. 1 and 2",2026726
"Christmas in the Forest",32758
XO,47
"The Bright Midnight Sampler",1757
"Proms 98",1
"Symphony no. 7 in E minor (â€œSong of the Nightâ€)",1558013
Winter,538753
"Twin Peaks (Music From the Limited Event Series)",1
"Greatest Hits of the Classics",1
"Certified Trap",2029489
"The Graduate",127482
"çœŸæ•‘ä¸–ä¸»ä¼èª¬ åŒ—æ–—ã®æ‹³ ã‚ªãƒªã‚¸ãƒŠãƒ«ãƒ»ã‚µã‚¦ãƒ³ãƒ‰ãƒˆãƒ©ãƒƒã‚¯â… ãƒ©ã‚ªã‚¦ä¼ æ®‰æ„›ã®ç« /ãƒ¦ãƒªã‚¢ä¼",66503
Waltzes,2033785
"The Symphony Edition",2030004
"Meisterwerke der Klassik",867472
Scenes,1009952
"I'll Always Be With You",1361150
"Best-Loved Classics 14",1
"Meisterwerke der Klassik",867472
"The Essential Recordings",250790
"Less Than",347
"Add Violence",347
"Quadromania: Vladimir Horowitz, Piano Masterworks",852158
Heroes,2034688
"ã€Œå‚·ç‰©èªžã€åŠ‡ä¼´éŸ³æ¥½é›† å…¶ãƒŽåƒ å†·è¡€ç¯‡",360482
"the Silent Sessions",2034736
"Mail It In",2021521
"Piano Concertos Nos. 1 & 2",2107077
"Swan Lake: Complete Ballet",1045029
Ladilikan,2086855
"Horn Discoveries",2045089
"Arias and Duets: Tosca / La bohÃ¨me / Guglielmo Tell / Mefistofele",1726855
"100 chefsâ€dâ€™Å“uvre de la musique classique",1
"Bitch Iâ€™m the Shit 2",531656
"Symphony no. 5",2037982
"Warsaw Concerto and Other Classical Favourites",2038690
Glasgow,122078
"The 7th Day",2038815
Seawind,142614
"Les Introuvables de Nicolai Gedda",238337
"Power Classics, Volume 1",1
"Sings French & Russian Arias & Songs",238337
"Finlandia, ja muuta maailman kauneinta taidemusiikkia osa 3",857008
"Les Contreâ€tÃ©nors",2040566
"The Ultimate Overtures Collection",1
"Get Away",723339
"Le cinÃ©ma de Bach Ã  Wagner : les inoubliables",1
"Points of Authority",1294929
"Orchestral Works, Vol. 2",1676251
"Le CinÃ©ma de Bach Ã  Wagner Vol. 2",1
Evolution,2007
"The Best of Classical Overtures",1
"Sundered (Original Soundtrack)",1595241
"Dining and the Opera in Manhattan",1
"Street Kings 13: Madness",1
"American Boy (Nadastrom Remix)",600523
"The Best of Classical Marches",1
"Christmas Collection, Volume 2",2042918
"1996 Sydney International Piano Competition of Australia: Piano Concertos & Sonatas",1
"Oorstrelend - NRC Handelsblad Muziekcollectie",1
"Mix Widit! Grinderz Volume Four",1
"Discovery: Explore a World of Music With ABC Classics",1
"Summer Superstars",1
"The Golden Age of the Classics",1
"The Classic Connection",1
"Best of Swing n' Jive: Swing Street Romp",1
"The Ultimate Hit Collection: The Hits Vol. 12",1
"One of Us",923297
TannhÃ¤user,2046249
"The Artworks Collection",1
"Piano Trios",2047465
"Konzert fÃ¼r Klavier und Orchester Nr. 1 b-Moll, op. 23",2047602
"Daveâ€™s Picks, Volume 20: CU Events Center, University of Colorado, Boulder, CO â€¢ 12/9/81",1528
Blessing,2048715
"The Great Composers",2052455
"Lalo Schifrin & Friends",33980
"Fantasies, Rhapsodies & Daydreams",2049441
"Wake Up Call",56088
"Piano Encores",2049957
"Christmas Carols from Canterbury and Wells Cathedrals",1
"Easter Glory",1
"The Ultimate Most Relaxing Tchaikovsky in the Universe",855665
"The Romantic Cello",1411525
"Piano Music for Children",476813
"Open Your Eyes",515173
"A Song of Thanksgiving",2050936
"Bruch: Violin Concerto in G minor / Korngold: Violin Concerto in D / Chausson: PoÃ¨me",2050984
"Tchaikovsky: Symphony no. 5 / Mussorgsky: Khovanshchina, Prelude Act IV / Wagner: Tristan und Isolde, Prelude & Liebestod / Debussy: PrÃ©lude a lâ€™aprÃ¨s-midi dâ€™un faune",2051009
"Tschaikowsky: Streichquartett Nr. 1 D-dur / Borodin: Streichquartett Nr. 2 D-dur",2051052
"Streichquartett d-moll, op. 74",2051057
"Klarinettenquintett A-dur, op. 146",2051062
"The Water is Wide",50000
"I Never Went Away",5236
"March Classics",1
"The Golden Age of Brass, Vol. 2",2245733
"Spirit of Vienna: The Best of Strauss",2051897
"Sonatas for Violin and Piano",2052007
"Complete Works for Violin and Piano",2052027
"Mendelssohn: Violin Concerto, op. 64 / Tchaikovsky: Violin Concerto, op. 35",2052035
"The Baroque Collection: Albinoni: Adagio / Pachelbel: Canon / Vivaldi: The Four Seasons (excerpts) / Bach: Air on the G String / Handel: Hornpipe from â€˜Water Musicâ€™ / Mozart: Eine kleine Nachtmusik - Allegro",2339077
"99 Must-Have Vivaldi Masterpieces",24465
"Ofra Harnoy Collection, Vol. 4: Flight of the Bumblebee & Other Virtuoso Showpieces",46612
"Best Cello 100",1
"Till the End of Time",1
"Beautiful Symphonies",1
"Streetz Is Watching: Beanie Sigel",11226
"Autumn Songs: Popular Works for Solo Piano",2053838
"The Mixtape Monster",269029
"Transâ€Atlantic Remixes",2053882
"All Because of You",2053952
"L'Univers du classique",1
"The Records Were Ours",1350191
"Les Plus Grands Moments Classiques",1
"Chefs-d'Å“uvre Classiques au CinÃ©ma",1
"Jullie Favoriete Zomer Hits 4",1
"Norwegian Song IV",2055777
"Symphonie nÂº 4 en fa mineur / Suite de Casse-Noisette",2055925
"Crucial Hope for Dead Birds",921209
"A Collegium Choral Tapestry",2056446
"Nu Jazz Classics, Volume One",1
"Violin Concerto / 3 Violin Sonatas / Piano Trio, op. 8",2056621
"Tell Me You Love Me",527516
"Favourite Christmas Songs",97546
"Symphony no. 3 â€œThe Camp Meetingâ€ / Symphony no. 4 / Orchestral Set no. 2",2056895
"The Best of Classical Music Vol. 2",1
"Great Romantic Classics",1
"A Steinway Celebration",1
"String Quartets",2057724
"Preview 2000 New Release Highlights: January-March",1
Ð›Ð¸Ñ†Ð°,2067360
"Ð”Ñ€ÑƒÐ·ÑŒÑ Ð“ÐµÑ€Ð¼Ð°Ð½Ð°",2067360
0043,1391734
Columbo,1391734
"Bussi Baby",1391734
"Meine beiden Schwestern",1391734
"The Oboe",1
Classics,1
"50 Must-Have St. Patrick's Day Favorites",2060060
"Festival Internacional de Inverno de Campos do JordÃ£o",2060076
"Mengelberg Maestro Appassionato",2061244
"Tilt-A-Whirl / We're Gonna Play",137111
YOURS,7639
"Chamber Works by Szymon Laks",2061785
"Barockmusik fÃ¼r BlockflÃ¶te aus Italien, England und Frankreich",2062490
Elgar,846708
"String Quintets no. 1, 4 & 23",2062378
"Romantic Classics",1
"Just Dance 3",1
"Total Club Hits 3",1
"With The Danish Radio Big Band",51446
"Switched on Swing",2063010
"Les Saisons",2063626
"The Accomplishment of the Romantic Symphony 1885-8888",2063857
"Devil's Pie: UK Soul Tribute",2064138
"Gone Til November (Tour CD)",2064225
"The Royal Philharmonic Collection: Tchaikowsky - Symphony No. 6, Op. 74 in B Minor 'Pathetique' Marche Slave, Op. 31",42495
